series,country,year,key,value
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1979,Electricity,23
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1980,Electricity,26
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1981,Electricity,25
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1982,Electricity,25
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1983,Electricity,25
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1984,Electricity,25
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1985,Electricity,28
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1986,Electricity,28
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1987,Electricity,29
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1988,Electricity,30
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1989,Electricity,33
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1990,Electricity,35
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1991,Electricity,36
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1992,Electricity,38
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1993,Electricity,39
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1994,Electricity,41
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1995,Electricity,40
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1996,Electricity,44
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1997,Electricity,44
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1998,Electricity,45
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),1999,Electricity,47
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2000,Electricity,48
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2001,Electricity,49
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2002,Electricity,50
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2003,Electricity,51
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2004,Electricity,48
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2005,Electricity,49
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2006,Electricity,50
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2007,Electricity,50
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2008,Electricity,49
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2009,Electricity,49
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2010,Electricity,50
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2011,Electricity,51
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2012,Electricity,51
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2013,Electricity,52
CO2 Emissions,East Asia & Pacific (IDA & IBRD countries),2014,Electricity,51
CO2 Emissions,Syrian Arab Republic,1971,Electricity,23
CO2 Emissions,Syrian Arab Republic,1972,Electricity,27
CO2 Emissions,Syrian Arab Republic,1973,Electricity,27
CO2 Emissions,Syrian Arab Republic,1974,Electricity,17
CO2 Emissions,Syrian Arab Republic,1975,Electricity,14
CO2 Emissions,Syrian Arab Republic,1976,Electricity,12
CO2 Emissions,Syrian Arab Republic,1977,Electricity,8
CO2 Emissions,Syrian Arab Republic,1978,Electricity,11
CO2 Emissions,Syrian Arab Republic,1979,Electricity,11
CO2 Emissions,Syrian Arab Republic,1980,Electricity,20
CO2 Emissions,Syrian Arab Republic,1981,Electricity,25
CO2 Emissions,Syrian Arab Republic,1982,Electricity,26
CO2 Emissions,Syrian Arab Republic,1983,Electricity,27
CO2 Emissions,Syrian Arab Republic,1984,Electricity,29
CO2 Emissions,Syrian Arab Republic,1985,Electricity,26
CO2 Emissions,Syrian Arab Republic,1986,Electricity,24
CO2 Emissions,Syrian Arab Republic,1987,Electricity,22
CO2 Emissions,Syrian Arab Republic,1988,Electricity,25
CO2 Emissions,Syrian Arab Republic,1989,Electricity,28
CO2 Emissions,Syrian Arab Republic,1990,Electricity,29
CO2 Emissions,Syrian Arab Republic,1991,Electricity,26
CO2 Emissions,Syrian Arab Republic,1992,Electricity,29
CO2 Emissions,Syrian Arab Republic,1993,Electricity,30
CO2 Emissions,Syrian Arab Republic,1994,Electricity,35
CO2 Emissions,Syrian Arab Republic,1995,Electricity,36
CO2 Emissions,Syrian Arab Republic,1996,Electricity,36
CO2 Emissions,Syrian Arab Republic,1997,Electricity,39
CO2 Emissions,Syrian Arab Republic,1998,Electricity,39
CO2 Emissions,Syrian Arab Republic,1999,Electricity,43
CO2 Emissions,Syrian Arab Republic,2000,Electricity,43
CO2 Emissions,Syrian Arab Republic,2001,Electricity,43
CO2 Emissions,Syrian Arab Republic,2002,Electricity,47
CO2 Emissions,Syrian Arab Republic,2003,Electricity,50
CO2 Emissions,Syrian Arab Republic,2004,Electricity,47
CO2 Emissions,Syrian Arab Republic,2005,Electricity,43
CO2 Emissions,Syrian Arab Republic,2006,Electricity,43
CO2 Emissions,Syrian Arab Republic,2007,Electricity,44
CO2 Emissions,Syrian Arab Republic,2008,Electricity,45
CO2 Emissions,Syrian Arab Republic,2009,Electricity,52
CO2 Emissions,Syrian Arab Republic,2010,Electricity,52
CO2 Emissions,Syrian Arab Republic,2011,Electricity,51
CO2 Emissions,Syrian Arab Republic,2012,Electricity,52
CO2 Emissions,Syrian Arab Republic,2013,Electricity,48
CO2 Emissions,Syrian Arab Republic,2014,Electricity,44
CO2 Emissions,Sweden,1971,Electricity,12
CO2 Emissions,Sweden,1972,Electricity,12
CO2 Emissions,Sweden,1973,Electricity,10
CO2 Emissions,Sweden,1974,Electricity,13
CO2 Emissions,Sweden,1975,Electricity,8
CO2 Emissions,Sweden,1976,Electricity,11
CO2 Emissions,Sweden,1977,Electricity,12
CO2 Emissions,Sweden,1978,Electricity,13
CO2 Emissions,Sweden,1979,Electricity,14
CO2 Emissions,Sweden,1980,Electricity,14
CO2 Emissions,Sweden,1981,Electricity,11
CO2 Emissions,Sweden,1982,Electricity,13
CO2 Emissions,Sweden,1983,Electricity,14
CO2 Emissions,Sweden,1984,Electricity,18
CO2 Emissions,Sweden,1985,Electricity,23
CO2 Emissions,Sweden,1986,Electricity,22
CO2 Emissions,Sweden,1987,Electricity,22
CO2 Emissions,Sweden,1988,Electricity,19
CO2 Emissions,Sweden,1989,Electricity,18
CO2 Emissions,Sweden,1990,Electricity,18
CO2 Emissions,Sweden,1991,Electricity,22
CO2 Emissions,Sweden,1992,Electricity,20
CO2 Emissions,Sweden,1993,Electricity,21
CO2 Emissions,Sweden,1994,Electricity,21
CO2 Emissions,Sweden,1995,Electricity,20
CO2 Emissions,Sweden,1996,Electricity,25
CO2 Emissions,Sweden,1997,Electricity,21
CO2 Emissions,Sweden,1998,Electricity,22
CO2 Emissions,Sweden,1999,Electricity,20
CO2 Emissions,Sweden,2000,Electricity,18
CO2 Emissions,Sweden,2001,Electricity,20
CO2 Emissions,Sweden,2002,Electricity,22
CO2 Emissions,Sweden,2003,Electricity,23
CO2 Emissions,Sweden,2004,Electricity,23
CO2 Emissions,Sweden,2005,Electricity,22
CO2 Emissions,Sweden,2006,Electricity,24
CO2 Emissions,Sweden,2007,Electricity,21
CO2 Emissions,Sweden,2008,Electricity,23
CO2 Emissions,Sweden,2009,Electricity,25
CO2 Emissions,Sweden,2010,Electricity,28
CO2 Emissions,Sweden,2011,Electricity,24
CO2 Emissions,Sweden,2012,Electricity,24
CO2 Emissions,Sweden,2013,Electricity,24
CO2 Emissions,Sweden,2014,Electricity,24
CO2 Emissions,Slovak Republic,1971,Electricity,26
CO2 Emissions,Slovak Republic,1972,Electricity,26
CO2 Emissions,Slovak Republic,1973,Electricity,25
CO2 Emissions,Slovak Republic,1974,Electricity,25
CO2 Emissions,Slovak Republic,1975,Electricity,25
CO2 Emissions,Slovak Republic,1976,Electricity,25
CO2 Emissions,Slovak Republic,1977,Electricity,25
CO2 Emissions,Slovak Republic,1978,Electricity,27
CO2 Emissions,Slovak Republic,1979,Electricity,26
CO2 Emissions,Slovak Republic,1980,Electricity,34
CO2 Emissions,Slovak Republic,1981,Electricity,35
CO2 Emissions,Slovak Republic,1982,Electricity,35
CO2 Emissions,Slovak Republic,1983,Electricity,36
CO2 Emissions,Slovak Republic,1984,Electricity,35
CO2 Emissions,Slovak Republic,1985,Electricity,35
CO2 Emissions,Slovak Republic,1986,Electricity,36
CO2 Emissions,Slovak Republic,1987,Electricity,35
CO2 Emissions,Slovak Republic,1988,Electricity,34
CO2 Emissions,Slovak Republic,1989,Electricity,34
CO2 Emissions,Slovak Republic,1990,Electricity,32
CO2 Emissions,Slovak Republic,1991,Electricity,35
CO2 Emissions,Slovak Republic,1992,Electricity,36
CO2 Emissions,Slovak Republic,1993,Electricity,41
CO2 Emissions,Slovak Republic,1994,Electricity,40
CO2 Emissions,Slovak Republic,1995,Electricity,43
CO2 Emissions,Slovak Republic,1996,Electricity,42
CO2 Emissions,Slovak Republic,1997,Electricity,42
CO2 Emissions,Slovak Republic,1998,Electricity,41
CO2 Emissions,Slovak Republic,1999,Electricity,42
CO2 Emissions,Slovak Republic,2000,Electricity,39
CO2 Emissions,Slovak Republic,2001,Electricity,43
CO2 Emissions,Slovak Republic,2002,Electricity,40
CO2 Emissions,Slovak Republic,2003,Electricity,45
CO2 Emissions,Slovak Republic,2004,Electricity,44
CO2 Emissions,Slovak Republic,2005,Electricity,43
CO2 Emissions,Slovak Republic,2006,Electricity,42
CO2 Emissions,Slovak Republic,2007,Electricity,41
CO2 Emissions,Slovak Republic,2008,Electricity,38
CO2 Emissions,Slovak Republic,2009,Electricity,40
CO2 Emissions,Slovak Republic,2010,Electricity,39
CO2 Emissions,Slovak Republic,2011,Electricity,41
CO2 Emissions,Slovak Republic,2012,Electricity,41
CO2 Emissions,Slovak Republic,2013,Electricity,39
CO2 Emissions,Slovak Republic,2014,Electricity,38
CO2 Emissions,Small states,1971,Electricity,51
CO2 Emissions,Small states,1972,Electricity,51
CO2 Emissions,Small states,1973,Electricity,45
CO2 Emissions,Small states,1974,Electricity,46
CO2 Emissions,Small states,1975,Electricity,42
CO2 Emissions,Small states,1976,Electricity,44
CO2 Emissions,Small states,1977,Electricity,45
CO2 Emissions,Small states,1978,Electricity,44
CO2 Emissions,Small states,1979,Electricity,45
CO2 Emissions,Small states,1980,Electricity,49
CO2 Emissions,Small states,1981,Electricity,48
CO2 Emissions,Small states,1982,Electricity,49
CO2 Emissions,Small states,1983,Electricity,48
CO2 Emissions,Small states,1984,Electricity,55
CO2 Emissions,Small states,1985,Electricity,57
CO2 Emissions,Small states,1986,Electricity,57
CO2 Emissions,Small states,1987,Electricity,58
CO2 Emissions,Small states,1988,Electricity,59
CO2 Emissions,Small states,1989,Electricity,59
CO2 Emissions,Small states,1990,Electricity,65
CO2 Emissions,Small states,1991,Electricity,64
CO2 Emissions,Small states,1992,Electricity,66
CO2 Emissions,Small states,1993,Electricity,67
CO2 Emissions,Small states,1994,Electricity,65
CO2 Emissions,Small states,1995,Electricity,65
CO2 Emissions,Small states,1996,Electricity,64
CO2 Emissions,Small states,1997,Electricity,65
CO2 Emissions,Small states,1998,Electricity,64
CO2 Emissions,Small states,1999,Electricity,66
CO2 Emissions,Small states,2000,Electricity,63
CO2 Emissions,Small states,2001,Electricity,62
CO2 Emissions,Small states,2002,Electricity,62
CO2 Emissions,Small states,2003,Electricity,65
CO2 Emissions,Small states,2004,Electricity,62
CO2 Emissions,Small states,2005,Electricity,63
CO2 Emissions,Small states,2006,Electricity,62
CO2 Emissions,Small states,2007,Electricity,61
CO2 Emissions,Small states,2008,Electricity,60
CO2 Emissions,Small states,2009,Electricity,61
CO2 Emissions,Small states,2010,Electricity,64
CO2 Emissions,Small states,2011,Electricity,66
CO2 Emissions,Small states,2012,Electricity,65
CO2 Emissions,Small states,2013,Electricity,64
CO2 Emissions,Small states,2014,Electricity,63
CO2 Emissions,Sub-Saharan Africa,1971,Electricity,37
CO2 Emissions,Sub-Saharan Africa,1972,Electricity,37
CO2 Emissions,Sub-Saharan Africa,1973,Electricity,38
CO2 Emissions,Sub-Saharan Africa,1974,Electricity,40
CO2 Emissions,Sub-Saharan Africa,1975,Electricity,42
CO2 Emissions,Sub-Saharan Africa,1976,Electricity,42
CO2 Emissions,Sub-Saharan Africa,1977,Electricity,42
CO2 Emissions,Sub-Saharan Africa,1978,Electricity,36
CO2 Emissions,Sub-Saharan Africa,1979,Electricity,39
CO2 Emissions,Sub-Saharan Africa,1980,Electricity,39
CO2 Emissions,Sub-Saharan Africa,1981,Electricity,41
CO2 Emissions,Sub-Saharan Africa,1982,Electricity,44
CO2 Emissions,Sub-Saharan Africa,1983,Electricity,46
CO2 Emissions,Sub-Saharan Africa,1984,Electricity,47
CO2 Emissions,Sub-Saharan Africa,1985,Electricity,47
CO2 Emissions,Sub-Saharan Africa,1986,Electricity,48
CO2 Emissions,Sub-Saharan Africa,1987,Electricity,50
CO2 Emissions,Sub-Saharan Africa,1988,Electricity,48
CO2 Emissions,Sub-Saharan Africa,1989,Electricity,49
CO2 Emissions,Sub-Saharan Africa,1990,Electricity,50
CO2 Emissions,Sub-Saharan Africa,1991,Electricity,51
CO2 Emissions,Sub-Saharan Africa,1992,Electricity,52
CO2 Emissions,Sub-Saharan Africa,1993,Electricity,54
CO2 Emissions,Sub-Saharan Africa,1994,Electricity,55
CO2 Emissions,Sub-Saharan Africa,1995,Electricity,55
CO2 Emissions,Sub-Saharan Africa,1996,Electricity,55
CO2 Emissions,Sub-Saharan Africa,1997,Electricity,55
CO2 Emissions,Sub-Saharan Africa,1998,Electricity,56
CO2 Emissions,Sub-Saharan Africa,1999,Electricity,55
CO2 Emissions,Sub-Saharan Africa,2000,Electricity,56
CO2 Emissions,Sub-Saharan Africa,2001,Electricity,59
CO2 Emissions,Sub-Saharan Africa,2002,Electricity,58
CO2 Emissions,Sub-Saharan Africa,2003,Electricity,57
CO2 Emissions,Sub-Saharan Africa,2004,Electricity,58
CO2 Emissions,Sub-Saharan Africa,2005,Electricity,56
CO2 Emissions,Sub-Saharan Africa,2006,Electricity,56
CO2 Emissions,Sub-Saharan Africa,2007,Electricity,57
CO2 Emissions,Sub-Saharan Africa,2008,Electricity,58
CO2 Emissions,Sub-Saharan Africa,2009,Electricity,53
CO2 Emissions,Sub-Saharan Africa,2010,Electricity,57
CO2 Emissions,Sub-Saharan Africa,2011,Electricity,55
CO2 Emissions,Sub-Saharan Africa,2012,Electricity,54
CO2 Emissions,Sub-Saharan Africa,2013,Electricity,53
CO2 Emissions,Sub-Saharan Africa,2014,Electricity,54
CO2 Emissions,Sub-Saharan Africa (excluding high income),1971,Electricity,37
CO2 Emissions,Sub-Saharan Africa (excluding high income),1972,Electricity,37
CO2 Emissions,Sub-Saharan Africa (excluding high income),1973,Electricity,38
CO2 Emissions,Sub-Saharan Africa (excluding high income),1974,Electricity,40
CO2 Emissions,Sub-Saharan Africa (excluding high income),1975,Electricity,42
CO2 Emissions,Sub-Saharan Africa (excluding high income),1976,Electricity,42
CO2 Emissions,Sub-Saharan Africa (excluding high income),1977,Electricity,42
CO2 Emissions,Sub-Saharan Africa (excluding high income),1978,Electricity,36
CO2 Emissions,Sub-Saharan Africa (excluding high income),1979,Electricity,39
CO2 Emissions,Sub-Saharan Africa (excluding high income),1980,Electricity,39
CO2 Emissions,Sub-Saharan Africa (excluding high income),1981,Electricity,41
CO2 Emissions,Sub-Saharan Africa (excluding high income),1982,Electricity,44
CO2 Emissions,Sub-Saharan Africa (excluding high income),1983,Electricity,46
CO2 Emissions,Sub-Saharan Africa (excluding high income),1984,Electricity,47
CO2 Emissions,Sub-Saharan Africa (excluding high income),1985,Electricity,47
CO2 Emissions,Sub-Saharan Africa (excluding high income),1986,Electricity,48
CO2 Emissions,Sub-Saharan Africa (excluding high income),1987,Electricity,50
CO2 Emissions,Sub-Saharan Africa (excluding high income),1988,Electricity,48
CO2 Emissions,Sub-Saharan Africa (excluding high income),1989,Electricity,49
CO2 Emissions,Sub-Saharan Africa (excluding high income),1990,Electricity,50
CO2 Emissions,Sub-Saharan Africa (excluding high income),1991,Electricity,51
CO2 Emissions,Sub-Saharan Africa (excluding high income),1992,Electricity,52
CO2 Emissions,Sub-Saharan Africa (excluding high income),1993,Electricity,55
CO2 Emissions,Sub-Saharan Africa (excluding high income),1994,Electricity,55
CO2 Emissions,Sub-Saharan Africa (excluding high income),1995,Electricity,55
CO2 Emissions,Sub-Saharan Africa (excluding high income),1996,Electricity,55
CO2 Emissions,Sub-Saharan Africa (excluding high income),1997,Electricity,55
CO2 Emissions,Sub-Saharan Africa (excluding high income),1998,Electricity,56
CO2 Emissions,Sub-Saharan Africa (excluding high income),1999,Electricity,55
CO2 Emissions,Sub-Saharan Africa (excluding high income),2000,Electricity,56
CO2 Emissions,Sub-Saharan Africa (excluding high income),2001,Electricity,59
CO2 Emissions,Sub-Saharan Africa (excluding high income),2002,Electricity,58
CO2 Emissions,Sub-Saharan Africa (excluding high income),2003,Electricity,57
CO2 Emissions,Sub-Saharan Africa (excluding high income),2004,Electricity,58
CO2 Emissions,Sub-Saharan Africa (excluding high income),2005,Electricity,56
CO2 Emissions,Sub-Saharan Africa (excluding high income),2006,Electricity,56
CO2 Emissions,Sub-Saharan Africa (excluding high income),2007,Electricity,57
CO2 Emissions,Sub-Saharan Africa (excluding high income),2008,Electricity,57
CO2 Emissions,Sub-Saharan Africa (excluding high income),2009,Electricity,53
CO2 Emissions,Sub-Saharan Africa (excluding high income),2010,Electricity,57
CO2 Emissions,Sub-Saharan Africa (excluding high income),2011,Electricity,55
CO2 Emissions,Sub-Saharan Africa (excluding high income),2012,Electricity,54
CO2 Emissions,Sub-Saharan Africa (excluding high income),2013,Electricity,53
CO2 Emissions,Sub-Saharan Africa (excluding high income),2014,Electricity,54
CO2 Emissions,El Salvador,1971,Electricity,19
CO2 Emissions,El Salvador,1972,Electricity,26
CO2 Emissions,El Salvador,1973,Electricity,25
CO2 Emissions,El Salvador,1974,Electricity,26
CO2 Emissions,El Salvador,1975,Electricity,31
CO2 Emissions,El Salvador,1976,Electricity,25
CO2 Emissions,El Salvador,1977,Electricity,20
CO2 Emissions,El Salvador,1978,Electricity,11
CO2 Emissions,El Salvador,1979,Electricity,5
CO2 Emissions,El Salvador,1980,Electricity,6
CO2 Emissions,El Salvador,1981,Electricity,9
CO2 Emissions,El Salvador,1982,Electricity,9
CO2 Emissions,El Salvador,1983,Electricity,8
CO2 Emissions,El Salvador,1984,Electricity,8
CO2 Emissions,El Salvador,1985,Electricity,11
CO2 Emissions,El Salvador,1986,Electricity,9
CO2 Emissions,El Salvador,1987,Electricity,19
CO2 Emissions,El Salvador,1988,Electricity,14
CO2 Emissions,El Salvador,1989,Electricity,9
CO2 Emissions,El Salvador,1990,Electricity,8
CO2 Emissions,El Salvador,1991,Electricity,24
CO2 Emissions,El Salvador,1992,Electricity,20
CO2 Emissions,El Salvador,1993,Electricity,23
CO2 Emissions,El Salvador,1994,Electricity,29
CO2 Emissions,El Salvador,1995,Electricity,29
CO2 Emissions,El Salvador,1996,Electricity,23
CO2 Emissions,El Salvador,1997,Electricity,28
CO2 Emissions,El Salvador,1998,Electricity,27
CO2 Emissions,El Salvador,1999,Electricity,21
CO2 Emissions,El Salvador,2000,Electricity,22
CO2 Emissions,El Salvador,2001,Electricity,25
CO2 Emissions,El Salvador,2002,Electricity,27
CO2 Emissions,El Salvador,2003,Electricity,26
CO2 Emissions,El Salvador,2004,Electricity,24
CO2 Emissions,El Salvador,2005,Electricity,24
CO2 Emissions,El Salvador,2006,Electricity,27
CO2 Emissions,El Salvador,2007,Electricity,27
CO2 Emissions,El Salvador,2008,Electricity,27
CO2 Emissions,El Salvador,2009,Electricity,26
CO2 Emissions,El Salvador,2010,Electricity,23
CO2 Emissions,El Salvador,2011,Electricity,24
CO2 Emissions,El Salvador,2012,Electricity,25
CO2 Emissions,El Salvador,2013,Electricity,28
CO2 Emissions,El Salvador,2014,Electricity,28
CO2 Emissions,Singapore,1971,Electricity,62
CO2 Emissions,Singapore,1972,Electricity,69
CO2 Emissions,Singapore,1973,Electricity,70
CO2 Emissions,Singapore,1974,Electricity,70
CO2 Emissions,Singapore,1975,Electricity,68
CO2 Emissions,Singapore,1976,Electricity,67
CO2 Emissions,Singapore,1977,Electricity,66
CO2 Emissions,Singapore,1978,Electricity,68
CO2 Emissions,Singapore,1979,Electricity,67
CO2 Emissions,Singapore,1980,Electricity,68
CO2 Emissions,Singapore,1981,Electricity,68
CO2 Emissions,Singapore,1982,Electricity,69
CO2 Emissions,Singapore,1983,Electricity,70
CO2 Emissions,Singapore,1984,Electricity,69
CO2 Emissions,Singapore,1985,Electricity,65
CO2 Emissions,Singapore,1986,Electricity,67
CO2 Emissions,Singapore,1987,Electricity,68
CO2 Emissions,Singapore,1988,Electricity,73
CO2 Emissions,Singapore,1989,Electricity,71
CO2 Emissions,Singapore,1990,Electricity,79
CO2 Emissions,Singapore,1991,Electricity,78
CO2 Emissions,Singapore,1992,Electricity,81
CO2 Emissions,Singapore,1993,Electricity,83
CO2 Emissions,Singapore,1994,Electricity,83
CO2 Emissions,Singapore,1995,Electricity,82
CO2 Emissions,Singapore,1996,Electricity,84
CO2 Emissions,Singapore,1997,Electricity,83
CO2 Emissions,Singapore,1998,Electricity,83
CO2 Emissions,Singapore,1999,Electricity,83
CO2 Emissions,Singapore,2000,Electricity,78
CO2 Emissions,Singapore,2001,Electricity,77
CO2 Emissions,Singapore,2002,Electricity,76
CO2 Emissions,Singapore,2003,Electricity,73
CO2 Emissions,Singapore,2004,Electricity,72
CO2 Emissions,Singapore,2005,Electricity,70
CO2 Emissions,Singapore,2006,Electricity,69
CO2 Emissions,Singapore,2007,Electricity,68
CO2 Emissions,Singapore,2008,Electricity,67
CO2 Emissions,Singapore,2009,Electricity,60
CO2 Emissions,Singapore,2010,Electricity,60
CO2 Emissions,Singapore,2011,Electricity,59
CO2 Emissions,Singapore,2012,Electricity,59
CO2 Emissions,Singapore,2013,Electricity,58
CO2 Emissions,Singapore,2014,Electricity,58
CO2 Emissions,Senegal,1971,Electricity,31
CO2 Emissions,Senegal,1972,Electricity,31
CO2 Emissions,Senegal,1973,Electricity,32
CO2 Emissions,Senegal,1974,Electricity,30
CO2 Emissions,Senegal,1975,Electricity,41
CO2 Emissions,Senegal,1976,Electricity,30
CO2 Emissions,Senegal,1977,Electricity,30
CO2 Emissions,Senegal,1978,Electricity,38
CO2 Emissions,Senegal,1979,Electricity,36
CO2 Emissions,Senegal,1980,Electricity,33
CO2 Emissions,Senegal,1981,Electricity,34
CO2 Emissions,Senegal,1982,Electricity,32
CO2 Emissions,Senegal,1983,Electricity,35
CO2 Emissions,Senegal,1984,Electricity,34
CO2 Emissions,Senegal,1985,Electricity,38
CO2 Emissions,Senegal,1986,Electricity,38
CO2 Emissions,Senegal,1987,Electricity,41
CO2 Emissions,Senegal,1988,Electricity,44
CO2 Emissions,Senegal,1989,Electricity,43
CO2 Emissions,Senegal,1990,Electricity,40
CO2 Emissions,Senegal,1991,Electricity,39
CO2 Emissions,Senegal,1992,Electricity,40
CO2 Emissions,Senegal,1993,Electricity,42
CO2 Emissions,Senegal,1994,Electricity,43
CO2 Emissions,Senegal,1995,Electricity,41
CO2 Emissions,Senegal,1996,Electricity,40
CO2 Emissions,Senegal,1997,Electricity,40
CO2 Emissions,Senegal,1998,Electricity,38
CO2 Emissions,Senegal,1999,Electricity,36
CO2 Emissions,Senegal,2000,Electricity,42
CO2 Emissions,Senegal,2001,Electricity,43
CO2 Emissions,Senegal,2002,Electricity,39
CO2 Emissions,Senegal,2003,Electricity,36
CO2 Emissions,Senegal,2004,Electricity,35
CO2 Emissions,Senegal,2005,Electricity,41
CO2 Emissions,Senegal,2006,Electricity,41
CO2 Emissions,Senegal,2007,Electricity,34
CO2 Emissions,Senegal,2008,Electricity,34
CO2 Emissions,Senegal,2009,Electricity,39
CO2 Emissions,Senegal,2010,Electricity,38
CO2 Emissions,Senegal,2011,Electricity,34
CO2 Emissions,Senegal,2012,Electricity,37
CO2 Emissions,Senegal,2013,Electricity,37
CO2 Emissions,Senegal,2014,Electricity,37
CO2 Emissions,Sudan,1971,Electricity,7
CO2 Emissions,Sudan,1972,Electricity,5
CO2 Emissions,Sudan,1973,Electricity,4
CO2 Emissions,Sudan,1974,Electricity,4
CO2 Emissions,Sudan,1975,Electricity,5
CO2 Emissions,Sudan,1976,Electricity,5
CO2 Emissions,Sudan,1977,Electricity,8
CO2 Emissions,Sudan,1978,Electricity,10
CO2 Emissions,Sudan,1979,Electricity,11
CO2 Emissions,Sudan,1980,Electricity,6
CO2 Emissions,Sudan,1981,Electricity,6
CO2 Emissions,Sudan,1982,Electricity,7
CO2 Emissions,Sudan,1983,Electricity,7
CO2 Emissions,Sudan,1984,Electricity,9
CO2 Emissions,Sudan,1985,Electricity,12
CO2 Emissions,Sudan,1986,Electricity,11
CO2 Emissions,Sudan,1987,Electricity,16
CO2 Emissions,Sudan,1988,Electricity,12
CO2 Emissions,Sudan,1989,Electricity,11
CO2 Emissions,Sudan,1990,Electricity,9
CO2 Emissions,Sudan,1991,Electricity,12
CO2 Emissions,Sudan,1992,Electricity,11
CO2 Emissions,Sudan,1993,Electricity,28
CO2 Emissions,Sudan,1994,Electricity,14
CO2 Emissions,Sudan,1995,Electricity,20
CO2 Emissions,Sudan,1996,Electricity,24
CO2 Emissions,Sudan,1997,Electricity,22
CO2 Emissions,Sudan,1998,Electricity,20
CO2 Emissions,Sudan,1999,Electricity,22
CO2 Emissions,Sudan,2000,Electricity,26
CO2 Emissions,Sudan,2001,Electricity,25
CO2 Emissions,Sudan,2002,Electricity,28
CO2 Emissions,Sudan,2003,Electricity,30
CO2 Emissions,Sudan,2004,Electricity,29
CO2 Emissions,Sudan,2005,Electricity,27
CO2 Emissions,Sudan,2006,Electricity,27
CO2 Emissions,Sudan,2007,Electricity,26
CO2 Emissions,Sudan,2008,Electricity,27
CO2 Emissions,Sudan,2009,Electricity,22
CO2 Emissions,Sudan,2010,Electricity,11
CO2 Emissions,Sudan,2011,Electricity,15
CO2 Emissions,Sudan,2012,Electricity,15
CO2 Emissions,Sudan,2013,Electricity,15
CO2 Emissions,Sudan,2014,Electricity,16
CO2 Emissions,Saudi Arabia,1971,Electricity,53
CO2 Emissions,Saudi Arabia,1972,Electricity,51
CO2 Emissions,Saudi Arabia,1973,Electricity,50
CO2 Emissions,Saudi Arabia,1974,Electricity,52
CO2 Emissions,Saudi Arabia,1975,Electricity,50
CO2 Emissions,Saudi Arabia,1976,Electricity,53
CO2 Emissions,Saudi Arabia,1977,Electricity,49
CO2 Emissions,Saudi Arabia,1978,Electricity,41
CO2 Emissions,Saudi Arabia,1979,Electricity,36
CO2 Emissions,Saudi Arabia,1980,Electricity,38
CO2 Emissions,Saudi Arabia,1981,Electricity,38
CO2 Emissions,Saudi Arabia,1982,Electricity,39
CO2 Emissions,Saudi Arabia,1983,Electricity,37
CO2 Emissions,Saudi Arabia,1984,Electricity,46
CO2 Emissions,Saudi Arabia,1985,Electricity,50
CO2 Emissions,Saudi Arabia,1986,Electricity,53
CO2 Emissions,Saudi Arabia,1987,Electricity,54
CO2 Emissions,Saudi Arabia,1988,Electricity,54
CO2 Emissions,Saudi Arabia,1989,Electricity,55
CO2 Emissions,Saudi Arabia,1990,Electricity,46
CO2 Emissions,Saudi Arabia,1991,Electricity,47
CO2 Emissions,Saudi Arabia,1992,Electricity,47
CO2 Emissions,Saudi Arabia,1993,Electricity,49
CO2 Emissions,Saudi Arabia,1994,Electricity,47
CO2 Emissions,Saudi Arabia,1995,Electricity,49
